,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_alpha,param_loss,param_criterion,param_max_depth,param_splitter,param_n_estimators,param_algorithm,param_kernel,param_activation,param_hidden_layer_sizes,param_p,param_booster
18,0.7990275382995605,0.37501897034181275,0.0008014202117919922,0.0004010879014681429,,l1,42,,"{'alpha': 0.01, 'loss': 'hinge', 'penalty': 'l1', 'random_state': 42}",0.8793103448275862,0.8981880931837791,0.8990509059534081,0.9180327868852459,0.9301121656600517,0.9049388593020143,0.017562504858561423,22,0.01,hinge,,,,,,,,,,
19,0.5368132591247559,0.3245217128277802,0.0006992816925048828,0.00039698920029979307,,l1,1453,,"{'alpha': 0.01, 'loss': 'hinge', 'penalty': 'l1', 'random_state': 1453}",0.8974137931034483,0.911130284728214,0.8912855910267472,0.911993097497843,0.9396031061259706,0.9102851744964446,0.016672306129039745,21,0.01,hinge,,,,,,,,,,
20,0.01635594367980957,0.0025871009186867727,0.0010020732879638672,4.173346803100789e-06,,l2,42,,"{'alpha': 0.01, 'loss': 'perceptron', 'penalty': 'l2', 'random_state': 42}",0.9775862068965517,0.9792924935289042,0.9698015530629853,0.9767040552200172,0.9672131147540983,0.9741194846925113,0.004728650280080227,12,0.01,perceptron,,,,,,,,,,
21,0.018369340896606447,0.0020039841440647726,0.0008162021636962891,0.00037054556886855335,,l2,1453,,"{'alpha': 0.01, 'loss': 'perceptron', 'penalty': 'l2', 'random_state': 1453}",0.9474137931034483,0.9784296807592753,0.9741156169111302,0.9784296807592753,0.9741156169111302,0.970500877688852,0.011703657464253175,16,0.01,perceptron,,,,,,,,,,
22,0.8587489604949952,0.393396926418215,0.0008030891418457031,0.00040161513333815147,,l1,42,,"{'alpha': 0.01, 'loss': 'perceptron', 'penalty': 'l1', 'random_state': 42}",0.8767241379310344,0.8938740293356342,0.8878343399482312,0.8740293356341674,0.9007765314926661,0.8866476748683466,0.010108927072487046,24,0.01,perceptron,,,,,,,,,,
23,0.5026245594024659,0.3463712965284069,0.0008028030395507812,0.00040164012234124384,,l1,1453,,"{'alpha': 0.01, 'loss': 'perceptron', 'penalty': 'l1', 'random_state': 1453}",0.8939655172413793,0.8955996548748921,0.8938740293356342,0.902502157031924,0.9378774805867127,0.9047637678141085,0.016857060493694315,23,0.01,perceptron,,,,,,,,,,
0,0.7118841648101807,0.01562367334932372,0.0017576217651367188,0.0008650362277837723,,,,,"{'criterion': 'gini', 'max_depth': None, 'splitter': 'best'}",0.9413793103448276,0.9534081104400345,0.9577221742881795,0.9370146678170836,0.9370146678170836,0.9453077861414417,0.008633850033078254,1,,,gini,,best,,,,,,,
1,0.6768134117126465,0.03175039401658492,0.0015007495880126954,0.0004482524083382876,,,,,"{'criterion': 'gini', 'max_depth': None, 'splitter': 'random'}",0.9224137931034483,0.9508196721311475,0.9430543572044866,0.9370146678170836,0.9197584124245038,0.934612180536134,0.011909325412543066,8,,,gini,,random,,,,,,,
2,0.714101505279541,0.015755396185188168,0.0010401248931884766,5.196400617012955e-05,,,,,"{'criterion': 'gini', 'max_depth': 100, 'splitter': 'best'}",0.9387931034482758,0.9551337359792925,0.9525452976704055,0.9370146678170836,0.9335634167385677,0.943410044330725,0.008718610649096972,3,,,gini,100,best,,,,,,,
3,0.6690804958343506,0.03793347718371976,0.0014904022216796875,0.0004588690316621642,,,,,"{'criterion': 'gini', 'max_depth': 100, 'splitter': 'random'}",0.9405172413793104,0.9508196721311475,0.9327006039689387,0.9275237273511648,0.917169974115617,0.9337462437892358,0.011418705298409085,9,,,gini,100,random,,,,,,,
4,0.35123381614685056,0.00486350599506781,0.0012093544006347655,0.00039564212619134517,,,,,"{'criterion': 'gini', 'max_depth': 10, 'splitter': 'best'}",0.9137931034482759,0.9421915444348576,0.9490940465918896,0.9292493528904228,0.9404659188955996,0.9349587932522091,0.012353385314319771,7,,,gini,10,best,,,,,,,
5,0.31125593185424805,0.005211755297438448,0.0012142181396484375,0.00039642330841250807,,,,,"{'criterion': 'gini', 'max_depth': 10, 'splitter': 'random'}",0.896551724137931,0.9456427955133736,0.9344262295081968,0.911993097497843,0.9266609145815358,0.923054952247776,0.017188980801828544,12,,,gini,10,random,,,,,,,
6,0.4925366401672363,0.010304075078890532,0.0011441230773925782,0.00017680080160918662,,,,,"{'criterion': 'entropy', 'max_depth': None, 'splitter': 'best'}",0.9327586206896552,0.9534081104400345,0.9525452976704055,0.9335634167385677,0.9465056082830026,0.943756210764333,0.008975594021682317,2,,,entropy,,best,,,,,,,
7,0.5202646732330323,0.014707712370888335,0.0012938022613525391,0.00039229655853221824,,,,,"{'criterion': 'entropy', 'max_depth': None, 'splitter': 'random'}",0.9258620689655173,0.9620362381363244,0.9430543572044866,0.9318377911993098,0.9361518550474547,0.9397884621106185,0.012458026438869316,5,,,entropy,,random,,,,,,,
8,0.48856019973754883,0.01939715383158018,0.0012275218963623048,0.0003798681733401597,,,,,"{'criterion': 'entropy', 'max_depth': 100, 'splitter': 'best'}",0.9327586206896552,0.9516824849007766,0.9456427955133736,0.9387402933563417,0.9465056082830026,0.94306596054863,0.006598005736737188,4,,,entropy,100,best,,,,,,,
9,0.5100828647613526,0.028704383718558168,0.0014818668365478515,0.0004523896535475486,,,,,"{'criterion': 'entropy', 'max_depth': 100, 'splitter': 'random'}",0.9318965517241379,0.9430543572044866,0.9456427955133736,0.9352890422778257,0.9421915444348576,0.9396148582309364,0.005159271883834048,6,,,entropy,100,random,,,,,,,
10,0.359542179107666,0.004991086304365696,0.0011179924011230468,0.00014264106782368817,,,,,"{'criterion': 'entropy', 'max_depth': 10, 'splitter': 'best'}",0.9017241379310345,0.9361518550474547,0.9309749784296808,0.9370146678170836,0.9292493528904228,0.9270229984231353,0.012990585998562738,10,,,entropy,10,best,,,,,,,
11,0.3429587364196777,0.020746268900315733,0.0016105175018310547,0.0004840815038977083,,,,,"{'criterion': 'entropy', 'max_depth': 10, 'splitter': 'random'}",0.9077586206896552,0.9318377911993098,0.9249352890422778,0.9275237273511648,0.9370146678170836,0.9258140192198983,0.009913960283990025,11,,,entropy,10,random,,,,,,,
12,0.01047220230102539,0.00028416168575102937,0.0,0.0,,,,,"{'criterion': 'log_loss', 'max_depth': None, 'splitter': 'best'}",,,,,,,,14,,,log_loss,,best,,,,,,,
13,0.011073732376098632,0.00036306534659860836,0.0,0.0,,,,,"{'criterion': 'log_loss', 'max_depth': None, 'splitter': 'random'}",,,,,,,,15,,,log_loss,,random,,,,,,,
14,0.010893106460571289,0.00038087697467961045,0.0,0.0,,,,,"{'criterion': 'log_loss', 'max_depth': 100, 'splitter': 'best'}",,,,,,,,16,,,log_loss,100,best,,,,,,,
15,0.01266775131225586,0.0017583423814853485,0.0,0.0,,,,,"{'criterion': 'log_loss', 'max_depth': 100, 'splitter': 'random'}",,,,,,,,17,,,log_loss,100,random,,,,,,,
16,0.012910413742065429,0.0015503992238811931,0.0,0.0,,,,,"{'criterion': 'log_loss', 'max_depth': 10, 'splitter': 'best'}",,,,,,,,13,,,log_loss,10,best,,,,,,,
17,0.010955286026000977,0.0004370129283230308,0.0,0.0,,,,,"{'criterion': 'log_loss', 'max_depth': 10, 'splitter': 'random'}",,,,,,,,18,,,log_loss,10,random,,,,,,,
0,4.425455093383789,0.13542748512876582,0.05092344284057617,0.0011370893731283758,,,,,"{'criterion': 'gini', 'n_estimators': 100}",0.968103448275862,0.9853321829163072,0.9836065573770492,0.9784296807592753,0.9844693701466781,0.9799882478950345,0.006409490699859833,3,,,gini,,,100,,,,,,
1,8.75387282371521,0.1830537606652631,0.10150160789489746,0.0024386916799133515,,,,,"{'criterion': 'gini', 'n_estimators': 200}",0.9724137931034482,0.9844693701466781,0.9836065573770492,0.9758412424503883,0.9836065573770492,0.9799875040909225,0.004915990244720529,5,,,gini,,,200,,,,,,
2,13.146929836273193,0.2572014616905261,0.15183405876159667,0.0032095147076929725,,,,,"{'criterion': 'gini', 'n_estimators': 300}",0.971551724137931,0.9861949956859362,0.9844693701466781,0.9792924935289042,0.9844693701466781,0.9811955907292257,0.00534892989398838,1,,,gini,,,300,,,,,,
3,3.9885194301605225,0.06455738892420053,0.04983663558959961,0.00197152128089467,,,,,"{'criterion': 'entropy', 'n_estimators': 100}",0.9698275862068966,0.9870578084555651,0.9792924935289042,0.9801553062985332,0.9853321829163072,0.9803330754812413,0.006028147747003413,2,,,entropy,,,100,,,,,,
4,8.035819149017334,0.18335160758084615,0.09660663604736328,0.002048739857000714,,,,,"{'criterion': 'entropy', 'n_estimators': 200}",0.9689655172413794,0.9844693701466781,0.9827437446074202,0.9758412424503883,0.9853321829163072,0.9794704114724346,0.006222352170937093,6,,,entropy,,,200,,,,,,
5,12.00925817489624,0.1804439235849935,0.14538235664367677,0.0032134159022589657,,,,,"{'criterion': 'entropy', 'n_estimators': 300}",0.9706896551724138,0.9861949956859362,0.9810181190681622,0.9775668679896462,0.9844693701466781,0.9799878016125673,0.0055134692468323514,4,,,entropy,,,300,,,,,,
6,0.03661303520202637,0.0005778350655241608,0.0,0.0,,,,,"{'criterion': 'log_loss', 'n_estimators': 100}",,,,,,,,7,,,log_loss,,,100,,,,,,
7,0.06205306053161621,0.0012044742346011166,0.0,0.0,,,,,"{'criterion': 'log_loss', 'n_estimators': 200}",,,,,,,,8,,,log_loss,,,200,,,,,,
8,0.08709745407104492,0.001503503563386616,0.0,0.0,,,,,"{'criterion': 'log_loss', 'n_estimators': 300}",,,,,,,,9,,,log_loss,,,300,,,,,,
0,17.907775497436525,0.4522445217583266,0.0034392356872558595,0.0008679764562129599,,,,,"{'criterion': 'friedman_mse', 'n_estimators': 100}",0.9318965517241379,0.9594477998274374,0.9611734253666955,0.9654874892148404,0.9672131147540983,0.957043676177442,0.012883539628033116,3,,,friedman_mse,,,100,,,,,,
1,35.23410668373108,0.7551740869424862,0.0043027400970458984,0.0004067900842887499,,,,,"{'criterion': 'friedman_mse', 'n_estimators': 200}",0.95,0.9715271786022434,0.9706643658326143,0.9715271786022434,0.9732528041415013,0.9673943054357205,0.008737716462523087,2,,,friedman_mse,,,200,,,,,,
2,52.7402681350708,1.5554290452250858,0.004980754852294922,0.00042109962711691957,,,,,"{'criterion': 'friedman_mse', 'n_estimators': 300}",0.9508620689655173,0.9741156169111302,0.9758412424503883,0.9732528041415013,0.9732528041415013,0.9694649073220077,0.009349317289511003,1,,,friedman_mse,,,300,,,,,,
0,9.554942321777343,0.15205683154559782,0.06219515800476074,0.0012853933413516942,,,,,"{'criterion': 'gini', 'n_estimators': 100}",0.9732758620689655,0.9844693701466781,0.9853321829163072,0.9775668679896462,0.9827437446074202,0.9806776055458034,0.00457764119495161,6,,,gini,,,100,,,,,,
1,18.965526628494263,0.24657611216466943,0.12193832397460938,0.0018258327824860574,,,,,"{'criterion': 'gini', 'n_estimators': 200}",0.975,0.9853321829163072,0.9836065573770492,0.9792924935289042,0.9818809318377912,0.9810224331320103,0.0036125075281527863,5,,,gini,,,200,,,,,,
2,28.433489036560058,0.33598383277697225,0.1844489097595215,0.002100768021275032,,,,,"{'criterion': 'gini', 'n_estimators': 300}",0.9758620689655172,0.9853321829163072,0.9870578084555651,0.9767040552200172,0.9818809318377912,0.9813674094790397,0.004481504685902189,3,,,gini,,,300,,,,,,
3,8.438565921783447,0.047483963406247484,0.05851030349731445,0.001048461048920398,,,,,"{'criterion': 'entropy', 'n_estimators': 100}",0.9775862068965517,0.9853321829163072,0.9801553062985332,0.9818809318377912,0.9818809318377912,0.981367111957395,0.00253035671327777,4,,,entropy,,,100,,,,,,
4,16.911997032165527,0.16267685075584506,0.11613616943359376,0.0019399905364741073,,,,,"{'criterion': 'entropy', 'n_estimators': 200}",0.975,0.9861949956859362,0.9861949956859362,0.9810181190681622,0.9818809318377912,0.9820578084555652,0.00412692466405508,1,,,entropy,,,200,,,,,,
